date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:09:37	607/607	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b1e3c42-25f%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/js/pages/datepaginator.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/src3/js/pages/datepaginator.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/UI/date-paginator.html)
11:09:52	83791/83791	---M--	200	added ('OK')	image/png	etag:%225adde433-1474f%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/images/avatar.png	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/images/avatar.png	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/UI/media-advanced.html)
11:09:54	93584/93584	---M--	200	added ('OK')	image/png	etag:%225adde433-16d90%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/images/avatar2.png	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/images/avatar2.png	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/UI/media-advanced.html)
11:09:56	703/703	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b1e3c44-2bf%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/js/pages/media.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/src3/js/pages/media.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/UI/media-advanced.html)
11:10:00	21211/21211	---M--	200	added ('OK')	image/png	etag:%22597f6654-52db%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/images/model2.png	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/images/model2.png	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/UI/modals.html)
11:10:04	21233/21233	---M--	200	added ('OK')	image/png	etag:%22597f6692-52f1%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/images/model.png	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/images/model.png	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/UI/modals.html)
11:10:05	84390/84390	---M--	200	added ('OK')	image/png	etag:%225adde432-149a6%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/images/avatar3.png	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/images/avatar3.png	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/UI/media-advanced.html)
11:10:06	2920/2920	---MCZ	200	added ('OK')	text/css	etag:W/%2256cf5e60-b68%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/nestable/nestable.css	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/nestable/nestable.css	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/UI/nestable.html)
11:10:07	21048/21048	---M--	200	added ('OK')	image/png	etag:%22597f665c-5238%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/images/model3.png	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/images/model3.png	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/UI/modals.html)
11:10:08	18449/18449	---MCZ	200	added ('OK')	application/javascript	etag:W/%2254aabd6c-4811%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/nestable/jquery.nestable.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/nestable/jquery.nestable.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/UI/nestable.html)
11:10:08	1491/1491	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b1e3c45-5d3%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/js/pages/nestable.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/src3/js/pages/nestable.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/UI/nestable.html)
11:10:09	4886/4886	---MCZ	200	added ('OK')	text/css	etag:W/%2259ca9f76-1316%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/jquery-toast-plugin-master/src/jquery.toast.css	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/jquery-toast-plugin-master/src/jquery.toast.css	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/UI/notification.html)
11:10:11	12935/12935	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259ca9f76-3287%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/jquery-toast-plugin-master/src/jquery.toast.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/jquery-toast-plugin-master/src/jquery.toast.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/UI/notification.html)
11:10:14	1430/1430	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b1e3c47-596%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/js/pages/toastr.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/src3/js/pages/toastr.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/UI/notification.html)
11:10:15	1362/1362	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b1e3c45-552%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/js/pages/notification.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/src3/js/pages/notification.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/UI/notification.html)
11:10:16	10372/10372	---MCZ	200	added ('OK')	text/css	etag:W/%2257f2b512-2884%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/gridstack/gridstack.css	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/gridstack/gridstack.css	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/UI/portlet-draggable.html)
11:10:18	660033/660033	---M--	200	added ('OK')	image/jpeg	etag:%225adde521-a1241%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/images/card/img3.jpg	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/images/card/img3.jpg	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/UI/cards.html)
11:10:19	1291/1291	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd494f-50b%22	https://cdnjs.cloudflare.com/ajax/libs/jqueryui-touch-punch/0.2.3/jquery.ui.touch-punch.min.js	E:/Download%20Project/MoneyExchange/cdnjs.cloudflare.com/ajax/libs/jqueryui-touch-punch/0.2.3/jquery.ui.touch-punch.min.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/UI/portlet-draggable.html)
11:10:23	87572/87572	---M--	200	added ('OK')	image/png	etag:%225adde430-15614%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/images/avatar5.png	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/images/avatar5.png	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/UI/notification.html)
11:10:25	64962/64962	---MCZ	200	added ('OK')	application/javascript	etag:W/%2257f2b512-fdc2%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/gridstack/gridstack.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/gridstack/gridstack.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/UI/portlet-draggable.html)
11:10:27	3681/3681	---MCZ	200	added ('OK')	application/javascript	etag:W/%2257f2b512-e61%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/gridstack/gridstack.jQueryUI.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/gridstack/gridstack.jQueryUI.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/UI/portlet-draggable.html)
11:10:28	343/343	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b1e3c43-157%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/js/pages/draggableportlets.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/src3/js/pages/draggableportlets.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/UI/portlet-draggable.html)
11:10:29	8767/8767	---MCZ	200	added ('OK')	text/css	etag:W/%225a04ad90-223f%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/bootstrap-slider/slider.css	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/bootstrap-slider/slider.css	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/UI/sliders.html)
11:10:38	539590/539590	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a15fc7c-83bc6%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/gridstack/lodash.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/gridstack/lodash.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/UI/portlet-draggable.html)
11:10:38	520714/520714	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a160368-7f20a%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/jquery-ui/jquery-ui.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/jquery-ui/jquery-ui.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/UI/portlet-draggable.html)
11:10:53	1643609/1643609	---M--	200	added ('OK')	image/png	etag:%225985058c-191459%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/images/photo1.png	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/images/photo1.png	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/app/profile.html)
11:10:56	51062/51062	---MCZ	200	added ('OK')	application/javascript	etag:W/%22595a82fc-c776%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/bootstrap-slider/bootstrap-slider.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/bootstrap-slider/bootstrap-slider.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/UI/sliders.html)
11:10:57	23814/23814	---MCZ	200	added ('OK')	text/css	etag:W/%2258dbeab0-5d06%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/sweetalert/sweetalert.css	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/sweetalert/sweetalert.css	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/UI/sweatalert.html)
11:11:02	23191/23191	---M--	200	added ('OK')	image/png	etag:%2258dbeab0-5a97%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/images/alert/alert5.png	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/images/alert/alert5.png	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/UI/sweatalert.html)
11:11:06	23729/23729	---M--	200	added ('OK')	image/png	etag:%2258dbeab0-5cb1%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/images/alert/alert7.png	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/images/alert/alert7.png	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/UI/sweatalert.html)
11:11:11	23227/23227	---M--	200	added ('OK')	image/png	etag:%2258dbeab0-5abb%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/images/alert/alert6.png	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/images/alert/alert6.png	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/UI/sweatalert.html)
11:11:15	21612/21612	---M--	200	added ('OK')	image/png	etag:%2258dbeab0-546c%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/images/alert/alert.png	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/images/alert/alert.png	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/UI/sweatalert.html)
11:11:19	21633/21633	---M--	200	added ('OK')	image/png	etag:%2258dbeab0-5481%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/images/alert/alert2.png	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/images/alert/alert2.png	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/UI/sweatalert.html)
11:11:23	21948/21948	---M--	200	added ('OK')	image/png	etag:%2258dbeab0-55bc%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/images/alert/alert3.png	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/images/alert/alert3.png	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/UI/sweatalert.html)
11:11:27	22961/22961	---M--	200	added ('OK')	image/png	etag:%2258dbeab0-59b1%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/images/alert/alert4.png	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/images/alert/alert4.png	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/UI/sweatalert.html)
11:11:29	16884/16884	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258dbeab0-41f4%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/sweetalert/sweetalert.min.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/sweetalert/sweetalert.min.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/UI/sweatalert.html)
11:11:31	2775/2775	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a9b0142-ad7%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/sweetalert/jquery.sweet-alert.custom.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/sweetalert/jquery.sweet-alert.custom.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/UI/sweatalert.html)
11:11:31	364/364	---M--	200	added ('OK')	image/png	etag:%22597d2a92-16c%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/images/150x100.png	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/images/150x100.png	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/UI/timeline.html)
11:11:32	10793/10793	---MCZ	200	added ('OK')	text/css	etag:W/%225a1c9d84-2a29%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/horizontal-timeline/css/horizontal-timeline.css	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/horizontal-timeline/css/horizontal-timeline.css	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/UI/timeline-horizontal.html)
11:11:34	12120/12120	---MCZ	200	added ('OK')	application/javascript	etag:W/%22568af04c-2f58%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/horizontal-timeline/js/horizontal-timeline.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/horizontal-timeline/js/horizontal-timeline.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/UI/timeline-horizontal.html)
11:11:35	236/236	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Sep%202018%2004:41:37%20GMT	http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/widgets/index.html	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/src3/pages/widgets/index.html	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/widgets/blog.html)
11:11:47	507729/507729	---M--	200	added ('OK')	image/jpeg	etag:%225adde431-7bf51%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/images/img1.jpg	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/images/img1.jpg	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/UI/sliders.html)
11:11:53	110060/110060	---M--	200	added ('OK')	image/jpeg	etag:%225a62502a-1adec%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/images/gallery/thumb/13.jpg	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/images/gallery/thumb/13.jpg	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/widgets/blog.html)
11:12:04	554881/554881	---M--	200	added ('OK')	image/jpeg	etag:%225adde431-87781%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/images/img2.jpg	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/images/img2.jpg	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/UI/sliders.html)
11:12:11	145405/145405	---M--	200	added ('OK')	image/jpeg	etag:%225a625078-237fd%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/images/gallery/thumb/9.jpg	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/images/gallery/thumb/9.jpg	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/widgets/blog.html)
11:12:22	110382/110382	---M--	200	added ('OK')	image/jpeg	etag:%225a625054-1af2e%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/images/gallery/thumb/11.jpg	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/images/gallery/thumb/11.jpg	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/widgets/blog.html)
11:12:32	244961/244961	---M--	200	added ('OK')	image/jpeg	etag:%225a62503a-3bce1%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/images/gallery/thumb/12.jpg	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/images/gallery/thumb/12.jpg	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/widgets/blog.html)
11:12:35	144197/144197	---M--	200	added ('OK')	image/jpeg	etag:%225a624fde-23345%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/images/gallery/thumb/18.jpg	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/images/gallery/thumb/18.jpg	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/widgets/blog.html)
11:12:37	9332/9332	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259fdf4d4-2474%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/easypiechart/dist/jquery.easypiechart.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/easypiechart/dist/jquery.easypiechart.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/widgets/chart.html)
11:12:38	2727/2727	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b1e3c41-aa7%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/js/pages/chart-widgets.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/src3/js/pages/chart-widgets.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/widgets/chart.html)
11:12:56	884755/884755	---M--	200	added ('OK')	image/jpeg	etag:%225adde435-d8013%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/images/img3.jpg	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/images/img3.jpg	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/UI/sliders.html)
11:13:02	188467/188467	---M--	200	added ('OK')	image/jpeg	etag:%225a62508c-2e033%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/images/gallery/thumb/8.jpg	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/images/gallery/thumb/8.jpg	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/widgets/blog.html)
11:13:08	289187/289187	---M--	200	added ('OK')	image/jpeg	etag:%225a6250f2-469a3%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/images/gallery/thumb/2.jpg	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/images/gallery/thumb/2.jpg	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/widgets/blog.html)
11:13:17	242029/242029	---M--	200	added ('OK')	image/jpeg	etag:%225a6250e0-3b16d%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/images/gallery/thumb/3.jpg	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/images/gallery/thumb/3.jpg	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/widgets/list.html)
11:13:23	81838/81838	---M--	200	added ('OK')	image/jpeg	etag:%225a624f78-13fae%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/images/gallery/thumb-sm/1.jpg	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/images/gallery/thumb-sm/1.jpg	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/widgets/social.html)
11:13:46	141609/141609	---M--	200	added ('OK')	image/jpeg	etag:%225a624ffe-22929%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/images/gallery/thumb/16.jpg	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/images/gallery/thumb/16.jpg	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/widgets/social.html)
11:13:48	14389/14389	---MCZ	200	added ('OK')	text/css	etag:W/%22599db7d4-3835%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/weather-icons/weather-icons.css	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/weather-icons/weather-icons.css	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/widgets/weather.html)
11:13:59	422138/422138	---M--	200	added ('OK')	image/jpeg	etag:%225a62518a-670fa%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/images/gallery/full/1.jpg	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/images/gallery/full/1.jpg	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/widgets/social.html)
11:14:03	26281/26281	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259c012da-66a9%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/weather-icons/WeatherIcon.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/weather-icons/WeatherIcon.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/widgets/weather.html)
11:14:04	429/429	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b1e3c48-1ad%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/js/pages/widget-weather.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/src3/js/pages/widget-weather.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/widgets/weather.html)
11:14:05	236/236	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Sep%202018%2004:44:08%20GMT	http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/layout/index.html	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/src3/pages/layout/index.html	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/layout/boxed.html)
11:14:06	236/236	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Sep%202018%2004:44:08%20GMT	http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/box/index.html	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/src3/pages/box/index.html	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/box/advanced.html)
11:14:07	236/236	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Sep%202018%2004:44:09%20GMT	http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/ui/general.html	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/src3/pages/ui/general-2.html	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/box/color.html)
11:14:22	606250/606250	---M--	200	added ('OK')	image/jpeg	etag:%225a62517e-9402a%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/images/gallery/full/2.jpg	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/images/gallery/full/2.jpg	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/widgets/social.html)
11:14:22	295841/295841	---M--	200	added ('OK')	image/jpeg	etag:%225a625064-483a1%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/images/gallery/thumb/10.jpg	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/images/gallery/thumb/10.jpg	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/widgets/social.html)
11:14:23	8163/8163	---MCZ	200	added ('OK')	text/css	etag:W/%22595a8284-1fe3%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/bootstrap-daterangepicker/daterangepicker.css	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/bootstrap-daterangepicker/daterangepicker.css	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/forms/advanced.html)
11:14:24	1568/1568	---MCZ	200	added ('OK')	text/css	etag:W/%22595a82fc-620%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/iCheck/all.css	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/iCheck/all.css	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/forms/advanced.html)
11:14:25	236426/236426	---M--	200	added ('OK')	image/jpeg	etag:%225a624a7a-39b8a%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/images/placeholder.jpg	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/images/placeholder.jpg	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/widgets/weather.html)
11:14:26	4319/4319	---MCZ	200	added ('OK')	text/css	etag:W/%22595a827e-10df%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/bootstrap-colorpicker/dist/css/bootstrap-colorpicker.min.css	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/bootstrap-colorpicker/dist/css/bootstrap-colorpicker.min.css	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/forms/advanced.html)
11:14:27	2410/2410	---MCZ	200	added ('OK')	text/css	etag:W/%22595a82fe-96a%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/timepicker/bootstrap-timepicker.min.css	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/timepicker/bootstrap-timepicker.min.css	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/forms/advanced.html)
11:14:28	201994/201994	---M--	200	added ('OK')	image/jpeg	etag:%225a625098-3150a%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/images/gallery/thumb/7.jpg	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/images/gallery/thumb/7.jpg	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/box/group.html)
